Label;Opis
0;Oferuję państwu do wynajęcia  dwupoziomowe mieszkanie zlokalizowane w centrum Gliwic przy ul.Andersa.Mieszkanie  składa się z trzech pokoi, kuchni,przedpokoju, pomieszczenia gospodarczego, łazienki. Najemca mieszkania może korzystać z dużej ok 8 m2 piwnicy, ogrodu znajdującego się za budynkiem i miejsca postojowego znajdującego się na drodze dojazdowej do posesji. Mieszkanie jest wynajęte do lipca 2023, można umawiać się na oglądanie.Pokoje w mieszkaniu są puste, do własnej aranżacji.Kuchnia i łazienka wyposażone.Brak pralki.Czynsz najmu wynosi 2000 zł +394 zł czynsz plus media tj.prąd, woda, śmieci.Obowiązuje najem okazjonalny !!!.Kaucja jednomiesięczna.Zapraszam zainteresowanych do zapoznania się z tą ofertą, Agnieszka Kalisz 
0;Mieszkanie na Ochocie, w Al. Jerozolimskich, do wynajęcia na cel mieszkalny lub biurowy.Do wynajęcia NA CEL MIESZKALNY LUB           BIURO.Są 4 pok: salon 34m, balkon, osobno widna kuchnia, 3 sypialnie: 18m, 12m, 11m, 2xłazienka, garderoba,          przedpokój z szafą typu komandor.Pokoje są puste.          Jest AGD: duża lodówka, piekarnik, zmywarka, pralka.Garaż w cenie.          Dodatkowe opłaty: czynsz administracyjny 1.900zł, liczniki.Polecam.DODATKOWE INFORMACJE:          Standard: dobry          Typ podłogi: parkiet          Typ ścian: gładź gipsowa          Rodzaj okien: PCV          Łącze internetowe: tak          Liczba sypialni: 3          Liczba pokoi: 4          Piętro: 8          Liczba pięter: 13          Rok budowy: 1999          Ogrzewanie: miejskie          Typ kuchni: widna          Typ łazienki: samodzielna          Typ parkingu: garaż podziemny          Domofon: tak          Winda: tak          Ochrona: tak          Ostatnie piętro: nie          Wyposażenie kuchni: tak          Wysokość: 260DANE KONTAKTOWE:          Jolanta Mielczarek           agencja.mielczarek@wp.plWspółpracujemy z renomowanym doradcą kredytowym.          www.nieruchomosci-mielczarek.pl          Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.
0;"|       BEZCZYNSZOWE , WYPOSAŻONE, 2-pokojowe MIESZKANIE z TARASEM i OGRÓDKIEM W PRYWATNYM, WOLNOSTOJĄCYM BUDYNKU W STRACONCE JEDYNA TAKA OFERTA  ZAMIESZKAJ W USTRONNYM MIEJSCU, W OTOCZENIU ZIELENI  Z PIĘKNYMI WIDOKAMI NA PANORAMĘ GÓR     OPIS:   Widokowe, zadbane mieszkanie 2-pokojowe o pow. 50m 2 , o funkcjonalnym układzie pomieszczeń, położone na wysokim parterze, w kameralnym budynku, w którym mieszczą się tylko 3 niezależne mieszkania.  Mieszkanie bardzo dobrze nasłonecznione, wyposażone, świeżo odmalowane. Budynek położony w zacisznej, spokojnej części Straconki.  Do mieszkania przynależy miejsce postojowe przed budynkiem.      MIESZKANIE - BEZ CZYNSZU DO WSPÓLNOTY, BEZ DODATKOWYCH OPŁAT ZA UTRZYMANIE CZĘŚCI WSPÓLNYCH     GOTOWE DO ZAMIESZKANIA      ROZKŁAD:    * pokój dzienny połączony z wyposażonym w wysokim standardzie aneksem kuchennym oraz wyjściem na słoneczny taras * sypialnia * łazienka z oknem, na wyposażeniu wanna, a także kabina prysznicowa * duży przedpokój z szafą garderobianą w zabudowie WYPOSAŻENIE:   Mieszkanie umeblowane i wyposażone: * w części kuchennej meble w zabudowie stałej firmy Halupczok wraz ze sprzętami AGD (piekarnik, parowar, zmywarka, lodówka, płyta ceramiczna); * w części dziennej skórzana sofa firmy Kler, stoliki kawowe; * na tarasie stół z krzesłami; * w sypialni szafa i łóżko (na życzenie najemcy sypialnia może być również bez mebli); * w łazience wanna, kabina prysznicowa, toaleta, bidet; * w przedpokoju duża szafa w zabudowie oraz komoda. WAŻNE: *     wymagana umowa najmu okazjonalnego    LOKALIZACJA :  Bielsko-Biała Straconka to bardzo pożądana lokalizacja! Bliskość terenów zielonych oraz cisza i spokój wokół powoduje, że w tym miejscu można poczuć się wyjątkowo. W najbliższym sąsiedztwie tereny rekreacyjne, liczne ścieżki spacerowe i rowerowe. Dodatkowo szybki i łatwy dojazd do centrum jak i dróg wylotowych z miasta to kolejny atut tej oferty. W bliskiej odległości od nieruchomości dobrze rozwinięta infrastruktura usługowo-handlowa w postaci sklepów, apteki, przystanków mzk, szkoły i przedszkola.  KOSZTY UTRZYMANIA:   * odstępne dla właściciela - 2500zł/miesięcznie; * r  yczałt na poczet zużycia   mediów (prąd, gaz, woda, śmieci) przy zamieszkujących dwóch osobach ok. 600zł/miesięcznie, rozliczany raz w roku wg faktycznego zużycia na podstawie faktur otrzymanych od dostawców tych mediów; * kaucja zwrotna - 5000zł.  OFERTA SKIEROWANA DO OSÓB POSZUKUJĄCYCH KOMFORTOWYCH ROZWIĄZAŃ ORAZ PRESTIŻOWEJ LOKALIZACJI W OTOCZENIU ZIELENI SEREDCZNIE ZAPRASZAM NA PREZENTACJĘ tel. ::LINK DO STRONY | http://www.profeocn.pl/oferta.aspx?id=399443::KONTAKT DO AGENTA | Blanka Czachor |  |  | blanka@profeocn.plPośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa:  (licencja nr: 19456)Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego."
0;Do wynajęcia oferujemy apartament z 6 pokojami, położony w sercu Krakowa przy ul. Św. Gertrudy.Powierzchnia 230 m2, składa się z 6 przestronnych, wyposażonej kuchni oraz 3 łazienek. Apartament jest wykończony w bardzo wysokim standardzie.Apartament znajduje się w pięknej, zabytkowej kamienicy. Ogrzewanie gazowe.Bardzo dobra lokalizacja, położenie tuż przy Plantach, bardzo blisko Rynku Głównego. W okolicy dużo sklepów, restauracje, kawiarnie. Bardzo dobra komunikacja miejska.Mieszkanie nie jest umeblowane.czynsz administracyjny 900 PLNprąd i gaz wg. zużyciainternet wg. indywidualnie podpisanej umowy
0;Do wynajęcia mieszkanie trzypokojowe, znajdujące się na osiedlu Górzyskowo przy ul. Gersona 17.Wyposażenie:Mieszkanie mieszczące się w bloku na trzecim (ostatnim) piętrze, składa się z bardzo jasnego salonu z wyjściem na loggię.Kuchnia wyposażona w meble i sprzęt AGD (lodówka, zmywarka, płyta gazowa, piekarnik.Dwie nieumeblowane sypialnie, do własnej aranżacji.Przestronna, jasna łazienka z prysznicem i pralką.Do mieszkania w cenie najmu przynależy piwnica, oraz możliwość parkowania aut na terenie zamkniętym.Lokalizacja:Dobry dojazd do centrum, blisko przystanki komunikacji miejskiej.W okolicy Centrum Szkolenia NATO, szkoły, sklepy, Castorama, Park Dolina Pięciu Stawów, liczne lokale handlowo-usługowe.Opłaty za mieszkanie:koszt najmu: 1900złopłaty do wspólnoty: ok 650zł100 zł zaliczka miesięcznie na prąd ( opłacany na podstawie faktur zużycia)kaucja: 3000złZapraszam do prezentacji, mieszkanie wolne od zaraz.Więcej informacji pod numerem telefonu ,Simple Dom - Najem i Zarządzanie jest profesjonalną agencją Nieruchomości i zapewnia najwyższy poziom bezpieczeństwa transakcji.Pobieramy wynagrodzenie w formie prowizji za świadczoną usługę pośrednictwa.Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)
0;|  Oferujemy bardzo małe, ale bardzo przytulne, dwupoziomowe mieszkanie bez mebli. Mieszkanie jest jeszcze w stanie niewyremontowanym, ale można je już oglądać  ::DODATKOWE INFORMACJE | Rodzaj budynku: apartamentowiec | Dozór budynku: Monitoring | Głośność: ciche | Gaz: tak - miejski | Woda: tak - miejska | Ogrzewanie: własne gazowe | Komunikacja publ.: kolejka, autobus | Winda: NIE | Rozkład: jednostronne rozkładowe | Usytuowanie: jednostronne | Opłaty wg liczników: gaz, prąd, woda | Rodzaj mieszkania: dwupoziomowe | Stan lokalu: Do wprowadzenia | Okna: nowe drewniane | Balkon: taras | Liczba balkonów: 1 | Liczba tarasów: 1 | Powierzchnia balkonów/tarasów [m2]: 4 | Powierzchnia użytkowa [m2]: 26 | Rok budowy: 2000 | Liczba pokoi: 1 | Wysokość pomieszczeń [m]: 3,2000 | Liczba sypialni: 1 | Kaucja zabezp. [zł]: 4500 | Typ kaucji: dwumiesięczna | ::LINK DO STRONY | http://ursae.com.pl/oferta.aspx?id=61846::KONTAKT DO AGENTA | Wojciech Leszczyński |   |  | w.leszczynski@uni-group.pl::DANE BIURA | Biuro Mokotów 2 | Rakowiecka 41/19 | 02-521 Warszawa | +48 506 87 48 | ursae.com.plJako agencja nieruchomości pobieramy prowizję za nasze usługi. Współpraca po podpisaniu Umowy Pośrednictwa .Powyższa oferta nie stanowi oferty handlowej w rozumieniu art.66 par. 1 KC oraz innych właściwych przepisów prawnych.Informacje umieszczone w ofertach przekazywane są przez właścicieli nieruchomości i mogą ulec zmianom.
0;KUZNIA NIERUCHOMOŚCI - MAMY PRZYJEMNOŚĆ ZAPROPONOWAĆ PAŃSTWU MIESZKANIE DO WYNAJMU.Bardzo przestronne trzypokojowe po remoncie. Dwustronne. Wysokie sufity. Ul. Nowolipki, 500 metrów do stacji metra, 3 piętro bez windy,  Widna, osobna kuchnia: szafki wiszące, stojące, kuchenka gazowa z piekarnikiem, okap, lodówka z zamrażarką.Pokój dzienny : parkiet.Sypialnia : szafa ubraniowa, parkiet.Sypialnia/gabinet: parkiet.Garderoba + pomieszczenie gospodarcze/ spiżarnia.Łazienka ( wanna, umywalka, pralka, glazura, terakota). Osobne wc,  Bez mebli (możliwość umeblowania).Bardzo cicho , DUUUUŻO zieleni.W pobliżu: Ogród Krasińskich, Muzeum więzienia Pawiak, Teatr Kamienica, kilka minut na Stare Miasto, metro Ratusz Arsenał, tramwaje, autobusy, Biedronka.  Klucze w biurze.SERDECZNIE POLECAM I ZAPRZSZAM NA PREZENTACJĘObserwuj Nas aby w pierwszej kolejności dowiedzieć się o nowych ofertach i zmianach ich cen:https://twitter.com/K_Nieruchomoscihttps://www.facebook.com/KuzniaRealEstate/Więcej propozycji nieruchomości pod adresem:www.kuznianieruchomosci.plOświadczam, że wysyłając przy pomocy systemów teleinformatycznych (m.in. zapytania ze stron internetowych, formularzy kontaktowych, adresów poczty elektronicznej, smsów, portali społecznościowych itp.) zapytanie dotyczące danej nieruchomości, usługi lub umowy pośrednictwa, lub bezpośrednio z nimi nie związanych, ale skierowanych bezpośrednio do firmy Kuźnia Nieruchomości sp. z o.o., wyrażam zgodę na przetwarzanie podanych danych osobowych w zakresie określonym pod adresem: www.kuznianieruchomosci.pl/rodo
0;Prestige Nieruchomości prezentuje przestronny, komfortowy i bardzo słoneczny apartament położony na terenie miasteczka Wilanów. Penthouse na 4 piętrze z olbrzymim tarasem o powierzchni 130 m2 (częściowo zadaszonym) od strony południowej. Apartament składa się z salonu połączonego z aneksem kuchennym, 2 sypialni, łazienki, toalety i pomieszczenia gospodarczego (pralnia). Całkowita powierzchnia to 90 m2.Świetnie doświetlony naturalnym światłem (strona południowa plus ostatnia kondygnacja), komfortowo wykończony materiałami o wysokiej jakości, w tym w pełni funkcjonalnym AGD (lodówka, kuchenka, piekarnik z mikrofalówką, zmywarka, pralka, okap). We wszystkich pomieszczeniach położony jest naturalny parkiet (jesion). Klimatyzacja w opcji.Taras wykończony naturalną deską, zadaszony w centralnej części. Wyposażony w wygodną kanapę oraz stolik z kompletem 4 krzeseł. Dodatkowo grill ogrodowy - na tarasach można grillować w zgodzie z regulaminem wspólnoty mieszkaniowej.Możliwość wynajmu mieszkania z meblami oraz bez mebli. Aktualnie mieszkanie jest w pełni umeblowane: komplet wypoczynkowy w salonie (sofa + 2 rozkładane fotele), łóżko i garderoba w sypialni. Rozkładany stół +krzesła w jadalni.W cenie wynajmu dwa miejsca postojowe w podziemnym garażu.          Kompleks jest pod kontrolą ochrony. Posiada wewnątrz plac zabaw. Budynek w bezpośrednim sąsiedztwie infrastruktury usługowej i komunikacji z miastem: pałac Sobieskiego jest w zasięgu 10 minutowego spaceru, w najbliższym otoczeniu znajdują się liczne sklepy ze zdrową żywnością, kawiarnie i restauracje, kluby fitness. Na terenie miasteczka znajduje się wiele szkół i przedszkoli dla dzieci, place zabaw i boiska szkolne - orlik. W okolicy są szkoły i przedszkola prywatne i państwowe, oraz międzynarodowe szkoły: brytyjska, niemiecka, amerykańska (przy wjeździe do Konstancina).          Bardzo przyjemna i spokojna okolica, blisko lasu Kabackiego, sprzyjająca wycieczkom pieszym i rowerowym.DODATKOWE INFORMACJE:          Typ własności: własność          Materiał budowlany: cegła          Standard: luksusowy          Typ podłogi: parkiet          Typ ścian: gładź gipsowa          Rodzaj okien: drewniane nowe          Łącze internetowe: tak          Liczba sypialni: 2          Liczba pokoi: 3          Piętro: 4          Liczba pięter: 4          Rok budowy: 2008          Ogrzewanie: miejskie          Osiedle zamknięte: tak          Typ balkonu: taras          Typ kuchni: aneks          Typ łazienki: pokój kąpielowy          Typ budynku: apartamentowiec          Głośność: ciche          Klatka schodowa: czysta          Typ parkingu: 2 miejsca garażowe          Stan lokalu: idealny          Meble: tak          Domofon: tak          Winda: tak          Ochrona: tak          Ostatnie piętro: tak          Wyposażenie kuchni: tak          Klimatyzacja: tak          Piecyk gazowy: nie          Gaz w budynku: nie          Kaucja: 24000 PLNDANE KONTAKTOWE:          Paweł Kwiatkowski ,           pawel@nprestige.plORGANIZUJEMY PREZENTACJE ONLINE ORAZ WIDEOZ uwagi na panujące zagrożenie epidemiologiczne w sposób szczególny dbamy o Państwa bezpieczeństwo.          Organizujemy zdalne wizyty za pośrednictwem popularnych komunikatorów oraz posiadamy wiele filmów naszych nieruchomości.Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.          Jako profesjonalna Agencja Nieruchomości pobieramy prowizję w przypadku zawarcia umowy najmu lub sprzedaży.PRESTIGE REAL ESTATE - WYNAJEM DŁUGOTERMINOWY i SPRZEDAŻ NIERUCHOMOŚCI PREMIUMNasze specjalizacje: mieszkania na wynajem i sprzedaż w Warszawie, luksusowe domy na sprzedaż i wynajem, nieruchomości dla firm i ambasad, obsługa ekspatów, sprzedaż luksusowych nieruchomości Premium.Więcej szczegółów oraz ofert naszej stronie internetowej nprestige.pl_______          English:WE ORGANIZE ONLINE AND VIDEO PRESENTATIONS          Ask about a remote visit.The content of this announcement does not constitute an offer within the meaning of the Civil Code.          As a professional Real Estate Agency, we charge a commission.Prestige Real Estate Agency - Apartments and houses for rent or sell in Warsaw.Our specialization:          Luxury properties for rent or sell in Warsaw, apartments and houses for embassy employees and expats, penthouses with best views in Warsaw, houses near American, British and French schools.For more visit our website prestige-real-estate.pl
0;Przestronne, jasne, ciche mieszkanie, z widokiem na bujną zieleń, usytuowane na Sadybie, w pobliżu szkół międzynarodowych (brytyjskiej, francuskiej). Bardzo dobry i szybki dojazd do centrum oraz większości dzielnic w Warszawie. Pod lupąSadyba - poszukiwana lokalizacja do mieszkania dzięki świetnej infrastrukturze miejskiej, bogatej ofercie edukacyjnej, bardzo dobrym połączeniu z centrum oraz pozostałymi rejonami Warszawy. Lokalne restauracje i kawiarnie kuszą przepysznym menu i miłą atmosferą. Jeziorko Czerniakowskie z Rezerwatem Przyrody oferuje doskonały teren do spacerów czy joggingu.Rozkład pomieszczeń:- hall, garderoba, osobne WC, salon z wyjściem na duży taras, osobna kuchnia, gabinet, 3 sypialnie, łazienka, z wanną i prysznicem, balkon- jedno miejsce parkingowe w garażu podziemnym. Możliwość wynajęcia drugiego miejsca.- ekspozycja południowa, zachodniaPo sąsiedzkuW okolicy szkoły międzynarodowe (brytyjska, francuska, europejska), przedszkola, Sadyba Best Mall, mnóstwo ścieżek rowerowych, basen, lodowisko, klub jeździecki, golf, Kahuna klub squasha etc..  Inny niż inneRóżnorodna infrastruktura miejska a jednocześnie cisza i spokój gwarantują dobry  odpoczynek i są odskocznią od zgiełku wielkiego miasta. Świetny i szybki dojazd do centrum daje możliwość częstego korzystania z oferty kulturalnej i rozrywkowej stolicy.Idealny dlaRodziny z dziećmi ze względu na bliskość i duży wybór przedszkoli oraz ofertę szkół międzynarodowych. Ciekawe propozycje na aktywne spędzanie wolnego czasu (lodowisko, klub jeździecki, basen, Jeziorko Czerniakowskie z terenami spacerowymi, kino, golf, etc.) Doskonała propozycja dla osób szukających ciszy i spokoju w niedalekiej odległości od centrum miasta. Warto boSadyba - poszukiwana lokalizacja na mapie Warszawy, mieszkanie - położone praktycznie w parku, przestronne wnętrze. Połączenie zieleni, ciszy i spokoju z ofertą kulturalną i rozrywkową miasta. Poza tym dostępność różnorodnych szkół międzynarodowych, klubów sportowych, kawiarni, restauracji, sklepów....Ważne: Mieszkanie zostało odświeżone i pomalowane w całości na biało. Jest w zasadzie bez mebli, ale posiada wbudowane szafy i  dwie garderoby. Istnieje możliwość domeblowania, najchętniej  przy dłuższej umowie najmu. Zapraszamy na prezentację. Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)
0;Dobre Nieruchomości polecają do wynajęcia przestronne mieszkanie o powierzchni 55m2 w Fordonie, przy ulicy Bydgoskich Olimpijczyków, tuż obok Politechniki Bydgoskiej. Mieszkanie składa się z oddzielnej kuchni, łazienki, sypialni oraz salonu z wyjściem na duży taras. Jest bardzo jasne i ustawne, idealne dla osób poszukujących przestronnego i dobrze doświetlonego mieszkania.Mieszkanie nie jest umeblowane, co daje możliwość swobodnej aranżacji przestrzeni według własnych upodobań. W okolicy znajdują się sklepy takie jak Biedronka oraz Żabka, które zapewnią wygodne codzienne zakupy.Koszty Czynsz eksploatacyjny - około 500zł Czynsz najmu - 2050zł Kaucja - 2050zł Prąd i woda płatne według zużyciaMiesięczny czynsz wynosi około 500zł plus opłaty za prąd i ewentualne nadmiarowe zużycie wody. Dobre połączenia komunikacyjne z resztą miasta zapewniają linie tramwajowe i autobusowe.Cena najmu wynosi 2050zł miesięcznie. Zapraszamy do kontaktu w celu uzgodnienia szczegółów oraz umówienia się na oglądanie mieszkania.Zapraszamy do kontaktu i umówienia się na prezentację nieruchomości.  Piotr Papke  Numer licencji pośrednika odpowiedzialnego za ofertę: 10463
0;"LOKALIZACJA:    Moderna to nowoczesna kamienica położona w samym sercu Gdyni tuż przy Placu Kaszubskim. W niedalekim sąsiedztwie inwestycji znajduję się Skwer Kościuszki, plaża miejska, Basen Jachtowy oraz Bulwar Nadmorski - miejsca, gdzie  z dala od ulicznego  ruchu można zaznać chwili relaksu i wytchnienia podziwiając morskie krajobrazy. Miłośnicy miejskiego gwaru mogą skierować swoje kroki do jednej z licznych kawiarni lub restauracji, czy wybrać się na luksusowe zakupy na ulicę Świętojańską. Pieszo, w ciągu niespełna kilku minut można dotrzeć do Teatru Miejskiego, Muzeum Miasta Gdynia, Akwarium Gdyńskiego, a także wielu punktów handlowo - usługowych takich jak sklepy, banki, apteki, placówki oświatowe itp. Sprawną komunikację z całym Trójmiastem ułatwia zmodernizowany system połączeń autobusowych oraz szybkiej kolei miejskiej. Jest to idealne miejsce dla osób ceniących sobie komfort i wygodę.  BUDYNEK:   Kamienica Moderna to nowoczesny i funkcjonalny budynek, wykończony wysokiej klasy materiałami, wyrastający architektonicznie z korzeni modernizmu gdyńskiego. Odróżnia się od innych nieruchomości prostym i klarownym pomysłem elewacji połączonym  z ciekawymi materiałami wykończeniowymi. Naturalny kamień, matowe szkło i elementy stali nierdzewnej podkreślają ekskluzywny i unikatowy styl budynku, który doskonale wpisuję się w sąsiednią zabudowę historyczną miasta. Również wejście do budynku podkreśla jego wyjątkowy charakter - przestronny hall z panoramiczną przeszkloną windą, z której można podziwiać urokliwy plac Kaszubski. NIERUCHOMOŚĆ;     Przestronny apartament o powierzchni 88,36 m 2  zlokalizowany na szóstym, a zarazem przedostatnim piętrze budynku. Mieszkanie jest bardzo funkcjonalne i ustawne, składa się z czterech pokoi, miejsca  na wydzielenie aneksu kuchennego, toalety, łazienki oraz przedpokoju. Dużą zaletą nieruchomości są wielkoformatowe okna, które sprawiają, że pomieszczenia są jasne i ciepłe, a przyległy taras gwarantuję piękny widok na Plac Kaszubski i panoramę miasta. Mieszkanie jest nieumeblowane, co daje przyszłemu najemcy możliwość dowolnej aranżacji, wedle własnego gustu oraz upodobań. OPŁATY:   Czynsz najmu: 5200 zł. Opłaty dodatkowe: czynsz administracyjny. Kaucja: 5000 zł. Do lokalu przynależy miejsce postojowe w hali garażowej dodatkowo płatne 350 zł. Zapraszamy na prezentację. Biuro Filar Nieruchomości ponadto OFERUJE:    F achowość  - indywidualne podejście.   I nformacje  - solidną wiedzę i kompetencje.   L ojalność  - Klient jest dla Nas najważniejszy.   A trakcyjność oferty  - szeroki wybór ofert oraz brak prowizji.   R zetelność  - bezpieczne transakcje ubezpieczone polisą OC oraz opieka kancelarii prawnej. Nota prawna  Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C."
0;Polecam na wynajem zadbane 2-pokojowe mieszkanie 50,4 m2 w niskim bloku na ul. Łukaszewicza. Mieszkanie w układzie niezależnym, kuchnia zabudowana, pokoje puste. Łazienka z wanną , nowa pralka Bosch. W korytarzu zabudowana szafa. Z dużego pokoju wyjście na balkon. Atutem mieszkania jest możliwość parkowania na posesji, brama na pilota. Wynajem 1900 zł + czynsz 600 zł + P i G + kaucja  kontakt: Mirka Matuszewska tel. Zapewniamy bezpieczeństwo transakcji oraz profesjonalną obsługę aż do przekazania nieruchomości nowym właścicielom. Pomagamy w uzyskaniu kredytu Powyższy list ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów KC. Oferta nr 32990202 wysłana z systemu LocumNet Online
0;"Mam do wynajęcia mieszkanie (dwa pokoje, kuchnia, łazienka z WC, korytarz), na trzecim piętrze (bez windy), metraż 52,5 m2 + balkon. Do mieszkania przynależy komórka 2,36 m2. Ogólnodostępna rowerownia. Parking wzdłuż bloku. W okolicy 200 m od bloku dwa parkingi strzeżone płatne. Wyposażenie: - kuchnia (meble w zabudowie wraz ze sprzętem AGD: lodówka, zmywarka, mikrofalówka, piekarnik, kuchenka);- łazienka: pralka, wanna;- salon: wersalka, stół, 6 krzeseł, zestaw mebli;- pokój: szafa w zabudowie, regały na książki, możliwość zostawienia łóżka piętrowego;- korytarz: szafa w zabudowie, szafka na buty.Możliwość wynajęcia bez mebli.Mieszkanie jest położone przy ulicy Liściastej, wokół tereny zielone, stawy, w pobliżu Park Julianowski, obok bloku place zabaw dla dzieci, park linowy, w okolicy przedszkola państwowe i prywatne, szkoły podstawowe, przystanki autobusowe i tramwajowe.Koszt wynajęcia (miesięczny): odstępne 2000,00 zł, czynsz 1000 zł (dla 3 osób, przy założeniu zużycia 3m3 wody na osobę) media (gaz, prąd) – wg zużycia;TV, Internet: we własnym zakresie.Dodatkowo jednorazowa kaucja zwrotna w wysokości 2 000,00 zł.Umowa okazjonalna (u notariusza), na okres min. 1 roku.Osoby zainteresowane proszę o kontakt: Małgorzata 607 404 257"
0;"011MW N. Sącz– osiedle Gorzków, 3-pokojowe  mieszkanie na wynajem, 56,82m2, IIp, balkon, miejsce postojowe. Cena: 2000 złDo wynajęcia mieszkanie o wysokim standardzie wykończenia zlokalizowane na II piętrze w III piętrowym apartamentowcu  z windą na os. Gorzków w Nowym Sączu.Mieszkanie o powierzchni 56,82 obejmuje:Salon z wyjściem na balkon, połączony z aneksem kuchennym z pięknymi meblami na wymiar i sprzętem AGD: lodówką, zamrażarką, zmywarką,  płytą indukcyjną , piekarnikiem, okapem;Przedpokój ;Dwie sypialnie bez umeblowania;Łazienkę z ( wanną, WC) wyłożona wysokiej klasy płytkami.Do mieszkania przynależy miejsce postojowe znajdujące się na zewnątrz obok budynku!Standard wykończenia:MIESZKANIE NOWE NIE ZAMIESZKANE PRZEZ NIKOGO!Ściany w gładzi pomalowane na biało;Na podłogach panele/ w łazience płytki;Stylowe oświetlenie;Budynek nowy z cichobieżną windą!WOLNE  OD ZARAZ!Wszystkie media: prąd, kanalizacja , wodociągi, ogrzewanie i ciepła woda z MPC-u!. Bardzo dobra lokalizacja, w pobliżu znajduje się: sklep: Auchan, Merkury Market, Bodzio, przystanki autobusowe, banki, szkoły itp.Niskie koszty utrzymania. Cena: 2000 zł + opłata do wspólnoty ok. 400 zł+ media+ kaucja dwumiesięczna. Niniejsza oferta nie stanowi oferty w rozumieniu Kodeksu Cywilnego, a dane w niej zawarte mają jedynie charakter informacyjny i mogą ulec zmianie.Usługa pośrednictwa objęta jest prowizją do biura nieruchomości! Numer licencji pośrednika odpowiedzialnego zawodowo: 2100Biuro Obrotu Nieruchomościami ŁACNA33-300 Nowy Sącz, ul. Długosza 22/3tel./fax.  kom. 603 – 619-229"
0;Do wynajęcia nieumeblowane mieszkanie około 90m2.MIESZKANIE ŚWIEŻO PO GENERALNYM REMONCIE.Mieszkanie znajduje się na parterze jednopiętrowego domu z oddzielnym wejściem w bardzo dobrej lokalizacji Starego Wilanowa. Do mieszkania przynależy garaż. Góra domu zamieszkana przez właścicielkę posesji.Mieszkanie ciche, jasne.Budynek po  remoncie. Pokoje ok.40m2 i 25m2 w amfiladzie, klimatyzowane. W pokojach położony parkiet. Z salonu bezpośrednie wyjście na taras i na ogród. Kuchnia widna, oddzielna ok. 10m2 zabudowa, wyposażona w płytę elektryczną i sprzęt AGD. Łazienka (ok. 12m2) z WC i kabiną prysznicową. W podpiwniczeniu 4 pomieszczenia ok.70m2 z przeznaczeniem na magazyn, pracownię. Lokal wyposażony w światłowód. Ogrzewanie gazowe.Cała posesja ogrodzona, brama wjazdowa na pilota. Parking na terenie posesji oferuje do 7 miejsc postojowych.Bardzo dobra komunikacja, w pobliżu przystanek autobusowy..Dodatkowym atutem jest do dyspozycji najemcy altanka z miejscem na zorganizowanie grilla oraz oczko wodne z miejscami do odpoczynku.Na koszt najmu składają się następujące koszty: - najem 7500pln/miesięcznie- zaliczka na prąd i gaz 350pln/miesięcznie- zaliczka na wywóz śmieci 50pln/miesięcznie- zaliczka na wodę 100pln/miesięcznieKaucja jednorazowa (potrójny czynsz)- 22500plnSerdecznie zapraszam na prezentację.Wszelkie informacje dotyczące nieruchomości zamieszczone przez Emmerson nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Dokładamy najwyższej staranności, aby przedmiotowe informacje były zaprezentowane możliwe najbardziej szczegółowo i wyczerpująco, jednak wobec faktu, że pochodzą one od innych osób, Emmerson nie ponosi odpowiedzialności za ich szczegółowość i dokładność.
